,image_id,location,filename,datetime,frame_num,seq_id,category_id,category_name,datetime_obj,date
50521,969796bc-21bc-11ea-a13a-137349068a90,157,969796bc-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:47:47.000,5,9697986a-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2015-02-11 09:47:47,2015-02-11
50522,87fafcb6-21bc-11ea-a13a-137349068a90,157,87fafcb6-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:47:48.000,6,9697986a-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2015-02-11 09:47:48,2015-02-11
50555,9712cb34-21bc-11ea-a13a-137349068a90,51,9712cb34-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:11.000,71,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:11,2013-01-21
50556,94017b0c-21bc-11ea-a13a-137349068a90,51,94017b0c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:12.000,72,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:12,2013-01-21
50557,8f83ef60-21bc-11ea-a13a-137349068a90,51,8f83ef60-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:15.000,73,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:15,2013-01-21
50558,95fbdd44-21bc-11ea-a13a-137349068a90,51,95fbdd44-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:16.000,74,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:16,2013-01-21
50559,943ed2ae-21bc-11ea-a13a-137349068a90,51,943ed2ae-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:17.000,75,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:17,2013-01-21
50560,98ef051c-21bc-11ea-a13a-137349068a90,51,98ef051c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:28.000,76,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:28,2013-01-21
50561,919acdd2-21bc-11ea-a13a-137349068a90,51,919acdd2-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:29.000,77,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:29,2013-01-21
50562,8f425046-21bc-11ea-a13a-137349068a90,51,8f425046-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:24:30.000,78,3027b7da-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:24:30,2013-01-21
51128,96b6724e-21bc-11ea-a13a-137349068a90,51,96b6724e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:21.000,1,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:21,2013-01-21
51129,8a93237c-21bc-11ea-a13a-137349068a90,51,8a93237c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:21.000,2,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:21,2013-01-21
51130,8ced3e6e-21bc-11ea-a13a-137349068a90,51,8ced3e6e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:22.000,3,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:22,2013-01-21
51131,88301a4a-21bc-11ea-a13a-137349068a90,51,88301a4a-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:44.000,4,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:44,2013-01-21
51132,8f8de93e-21bc-11ea-a13a-137349068a90,51,8f8de93e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:45.000,5,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:45,2013-01-21
51133,8edbfa9e-21bc-11ea-a13a-137349068a90,51,8edbfa9e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:20:46.000,6,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:20:46,2013-01-21
51134,8ca039a2-21bc-11ea-a13a-137349068a90,51,8ca039a2-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:21:05.000,7,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:21:05,2013-01-21
51135,8b807dac-21bc-11ea-a13a-137349068a90,51,8b807dac-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:21:06.000,8,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:21:06,2013-01-21
51136,8abcc402-21bc-11ea-a13a-137349068a90,51,8abcc402-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:21:06.000,9,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:21:06,2013-01-21
51137,98b6bf18-21bc-11ea-a13a-137349068a90,51,98b6bf18-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 17:21:11.000,10,3027b3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-01-21 17:21:11,2013-01-21
51246,91216e92-21bc-11ea-a13a-137349068a90,91,91216e92-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 20:09:26.000,1,991f1d7e-21bc-11ea-a13a-137349068a90,262,proteles cristata,2015-02-11 20:09:26,2015-02-11
51247,991f1bb2-21bc-11ea-a13a-137349068a90,91,991f1bb2-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 20:09:27.000,2,991f1d7e-21bc-11ea-a13a-137349068a90,262,proteles cristata,2015-02-11 20:09:27,2015-02-11
51248,8ce89634-21bc-11ea-a13a-137349068a90,91,8ce89634-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 20:09:28.000,3,991f1d7e-21bc-11ea-a13a-137349068a90,262,proteles cristata,2015-02-11 20:09:28,2015-02-11
51548,93cfb91e-21bc-11ea-a13a-137349068a90,170,93cfb91e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:01.000,1,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:01,2013-01-21
51549,8e908e24-21bc-11ea-a13a-137349068a90,170,8e908e24-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:01.000,2,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:01,2013-01-21
51550,9945ed3c-21bc-11ea-a13a-137349068a90,170,9945ed3c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:02.000,3,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:02,2013-01-21
51551,97554e6e-21bc-11ea-a13a-137349068a90,170,97554e6e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:04.000,4,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:04,2013-01-21
51552,98ce18de-21bc-11ea-a13a-137349068a90,170,98ce18de-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:05.000,5,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:05,2013-01-21
51553,93150a7e-21bc-11ea-a13a-137349068a90,170,93150a7e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:05.000,6,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:05,2013-01-21
51554,91720ea6-21bc-11ea-a13a-137349068a90,170,91720ea6-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:06.000,7,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:06,2013-01-21
51555,96737dcc-21bc-11ea-a13a-137349068a90,170,96737dcc-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:07.000,8,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:07,2013-01-21
51556,86a531ce-21bc-11ea-a13a-137349068a90,170,86a531ce-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:07.000,9,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:07,2013-01-21
51557,8ecd7b9a-21bc-11ea-a13a-137349068a90,170,8ecd7b9a-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:16:09.000,10,302e57b6-7d42-11eb-8fb5-0242ac1c0002,112,giraffa camelopardalis,2013-01-21 11:16:09,2013-01-21
51973,957628a2-21bc-11ea-a13a-137349068a90,471,957628a2-21bc-11ea-a13a-137349068a90.jpg,2015-02-14 18:42:02.000,1,95762a5a-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-14 18:42:02,2015-02-14
51974,8a030b16-21bc-11ea-a13a-137349068a90,471,8a030b16-21bc-11ea-a13a-137349068a90.jpg,2015-02-14 18:42:04.000,2,95762a5a-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-14 18:42:04,2015-02-14
51975,8c978eb0-21bc-11ea-a13a-137349068a90,471,8c978eb0-21bc-11ea-a13a-137349068a90.jpg,2015-02-14 18:42:05.000,3,95762a5a-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-14 18:42:05,2015-02-14
55062,8e40899c-21bc-11ea-a13a-137349068a90,383,8e40899c-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 01:41:36.000,1,90106094-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-11 01:41:36,2015-02-11
55063,90105efa-21bc-11ea-a13a-137349068a90,383,90105efa-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 01:41:37.000,2,90106094-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-11 01:41:37,2015-02-11
55064,8681ba0a-21bc-11ea-a13a-137349068a90,383,8681ba0a-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 01:41:38.000,3,90106094-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-11 01:41:38,2015-02-11
55379,8ceef876-21bc-11ea-a13a-137349068a90,157,8ceef876-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:08.000,1,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:08,2015-02-11
55380,912a0b92-21bc-11ea-a13a-137349068a90,157,912a0b92-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:09.000,2,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:09,2015-02-11
55381,927a27d4-21bc-11ea-a13a-137349068a90,157,927a27d4-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:10.000,3,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:10,2015-02-11
55382,8d436ad2-21bc-11ea-a13a-137349068a90,157,8d436ad2-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:29.000,4,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:29,2015-02-11
55383,90a8ecd8-21bc-11ea-a13a-137349068a90,157,90a8ecd8-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:30.000,5,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:30,2015-02-11
55384,8e5bd382-21bc-11ea-a13a-137349068a90,157,8e5bd382-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:31.000,6,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:31,2015-02-11
55385,90e23ace-21bc-11ea-a13a-137349068a90,157,90e23ace-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:48.000,7,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:48,2015-02-11
55386,8d482f0e-21bc-11ea-a13a-137349068a90,157,8d482f0e-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:49.000,8,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:49,2015-02-11
55387,987a740e-21bc-11ea-a13a-137349068a90,157,987a740e-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:28:50.000,9,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:28:50,2015-02-11
55388,8b305eee-21bc-11ea-a13a-137349068a90,157,8b305eee-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 16:29:06.000,10,2fff6c08-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 16:29:06,2015-02-11
55894,8ddb2098-21bc-11ea-a13a-137349068a90,379,8ddb2098-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:06:50.000,1,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:06:50,2015-02-11
55895,86cbcd84-21bc-11ea-a13a-137349068a90,379,86cbcd84-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:06:51.000,2,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:06:51,2015-02-11
55896,91291656-21bc-11ea-a13a-137349068a90,379,91291656-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:06:52.000,3,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:06:52,2015-02-11
55897,86d0011a-21bc-11ea-a13a-137349068a90,379,86d0011a-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:07:25.000,4,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:07:25,2015-02-11
55898,8ed8c086-21bc-11ea-a13a-137349068a90,379,8ed8c086-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:07:26.000,5,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:07:26,2015-02-11
55899,90cf53d2-21bc-11ea-a13a-137349068a90,379,90cf53d2-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 19:07:27.000,6,9129182c-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 19:07:27,2015-02-11
56416,8e2dfee4-21bc-11ea-a13a-137349068a90,51,8e2dfee4-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:18.000,31,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:18,2013-01-21
56417,93bb97b8-21bc-11ea-a13a-137349068a90,51,93bb97b8-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:19.000,32,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:19,2013-01-21
56418,96d9f6e2-21bc-11ea-a13a-137349068a90,51,96d9f6e2-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:20.000,33,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:20,2013-01-21
56419,921d1990-21bc-11ea-a13a-137349068a90,51,921d1990-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:27.000,34,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:27,2013-01-21
56420,93ecfc86-21bc-11ea-a13a-137349068a90,51,93ecfc86-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:28.000,35,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:28,2013-01-21
56421,981d47a2-21bc-11ea-a13a-137349068a90,51,981d47a2-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:28.000,36,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:28,2013-01-21
56422,8f7dc75c-21bc-11ea-a13a-137349068a90,51,8f7dc75c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:34.000,37,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:34,2013-01-21
56423,96bd27b0-21bc-11ea-a13a-137349068a90,51,96bd27b0-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:35.000,38,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:35,2013-01-21
56424,8d4f30c4-21bc-11ea-a13a-137349068a90,51,8d4f30c4-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:35.000,39,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:35,2013-01-21
56425,8a1c431a-21bc-11ea-a13a-137349068a90,51,8a1c431a-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 19:09:47.000,40,3020a594-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2013-01-21 19:09:47,2013-01-21
57127,921970b0-21bc-11ea-a13a-137349068a90,532,921970b0-21bc-11ea-a13a-137349068a90.jpg,2013-03-03 08:23:45.000,1,93494d7a-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2013-03-03 08:23:45,2013-03-03
57128,93494bf4-21bc-11ea-a13a-137349068a90,532,93494bf4-21bc-11ea-a13a-137349068a90.jpg,2013-03-03 08:23:46.000,2,93494d7a-21bc-11ea-a13a-137349068a90,0,empty,2013-03-03 08:23:46,2013-03-03
57129,8b06032e-21bc-11ea-a13a-137349068a90,532,8b06032e-21bc-11ea-a13a-137349068a90.jpg,2013-03-03 08:23:47.000,3,93494d7a-21bc-11ea-a13a-137349068a90,0,empty,2013-03-03 08:23:47,2013-03-03
57318,98ad7e62-21bc-11ea-a13a-137349068a90,379,98ad7e62-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:43:57.000,1,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:43:57,2015-02-11
57319,9184f764-21bc-11ea-a13a-137349068a90,379,9184f764-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:43:59.000,2,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:43:59,2015-02-11
57320,8b26bbb4-21bc-11ea-a13a-137349068a90,379,8b26bbb4-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:44:00.000,3,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:44:00,2015-02-11
57321,92b2f91a-21bc-11ea-a13a-137349068a90,379,92b2f91a-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:44:27.000,4,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:44:27,2015-02-11
57322,9434ba9e-21bc-11ea-a13a-137349068a90,379,9434ba9e-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:44:28.000,5,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:44:28,2015-02-11
57323,89edc328-21bc-11ea-a13a-137349068a90,379,89edc328-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 18:44:29.000,6,98ad8038-21bc-11ea-a13a-137349068a90,259,equus grevyi,2015-02-11 18:44:29,2015-02-11
58366,940af8bc-21bc-11ea-a13a-137349068a90,518,940af8bc-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:40:48.000,1,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:40:48,2013-01-21
58367,88b8e0e6-21bc-11ea-a13a-137349068a90,518,88b8e0e6-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:40:49.000,2,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:40:49,2013-01-21
58368,95bae802-21bc-11ea-a13a-137349068a90,518,95bae802-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:40:50.000,3,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:40:50,2013-01-21
58369,88ceaf02-21bc-11ea-a13a-137349068a90,518,88ceaf02-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:41:48.000,4,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:41:48,2013-01-21
58370,9880d196-21bc-11ea-a13a-137349068a90,518,9880d196-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:41:49.000,5,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:41:49,2013-01-21
58371,8a0c5824-21bc-11ea-a13a-137349068a90,518,8a0c5824-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:41:50.000,6,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:41:50,2013-01-21
58372,8f77cbd6-21bc-11ea-a13a-137349068a90,518,8f77cbd6-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:42:43.000,7,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:42:43,2013-01-21
58373,92dafc08-21bc-11ea-a13a-137349068a90,518,92dafc08-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:42:44.000,8,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:42:44,2013-01-21
58374,86bc1a42-21bc-11ea-a13a-137349068a90,518,86bc1a42-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:42:45.000,9,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:42:45,2013-01-21
58375,90822ff8-21bc-11ea-a13a-137349068a90,518,90822ff8-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 20:43:07.000,10,302f99b4-7d42-11eb-8fb5-0242ac1c0002,83,tragelaphus scriptus,2013-01-21 20:43:07,2013-01-21
58710,883b4474-21bc-11ea-a13a-137349068a90,450,883b4474-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:07:48.000,1,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:07:48,2013-01-21
58711,884f000e-21bc-11ea-a13a-137349068a90,450,884f000e-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:07:49.000,2,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:07:49,2013-01-21
58712,8c4df1b0-21bc-11ea-a13a-137349068a90,450,8c4df1b0-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:07:50.000,3,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:07:50,2013-01-21
58713,89d98b24-21bc-11ea-a13a-137349068a90,450,89d98b24-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:08:07.000,4,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:08:07,2013-01-21
58714,92f92e58-21bc-11ea-a13a-137349068a90,450,92f92e58-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:08:08.000,5,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:08:08,2013-01-21
58715,95ad91b6-21bc-11ea-a13a-137349068a90,450,95ad91b6-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 11:08:09.000,6,95ad9364-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2013-01-21 11:08:09,2013-01-21
58933,950e06fa-21bc-11ea-a13a-137349068a90,369,950e06fa-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:18:53.000,11,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:18:53,2015-02-11
58934,9641eaa0-21bc-11ea-a13a-137349068a90,369,9641eaa0-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:18:54.000,12,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:18:54,2015-02-11
58935,9570574c-21bc-11ea-a13a-137349068a90,369,9570574c-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:10.000,13,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:10,2015-02-11
58936,8d82b246-21bc-11ea-a13a-137349068a90,369,8d82b246-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:11.000,14,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:11,2015-02-11
58937,892edec2-21bc-11ea-a13a-137349068a90,369,892edec2-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:12.000,15,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:12,2015-02-11
58938,869a3616-21bc-11ea-a13a-137349068a90,369,869a3616-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:28.000,16,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:28,2015-02-11
58939,89db9de2-21bc-11ea-a13a-137349068a90,369,89db9de2-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:29.000,17,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:29,2015-02-11
58940,94d215dc-21bc-11ea-a13a-137349068a90,369,94d215dc-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:30.000,18,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:30,2015-02-11
58941,8eeef842-21bc-11ea-a13a-137349068a90,369,8eeef842-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:47.000,19,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:47,2015-02-11
58942,90472d54-21bc-11ea-a13a-137349068a90,369,90472d54-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:19:48.000,20,3024df6a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 09:19:48,2015-02-11
59492,95669324-21bc-11ea-a13a-137349068a90,170,95669324-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 22:58:44.000,1,3029845c-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2013-01-21 22:58:44,2013-01-21
59493,945df33c-21bc-11ea-a13a-137349068a90,170,945df33c-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 22:58:44.000,2,3029845c-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2013-01-21 22:58:44,2013-01-21
59494,8952a6c2-21bc-11ea-a13a-137349068a90,170,8952a6c2-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 22:58:45.000,3,3029845c-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2013-01-21 22:58:45,2013-01-21
59495,88a4e8c0-21bc-11ea-a13a-137349068a90,170,88a4e8c0-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 22:58:46.000,4,3029845c-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2013-01-21 22:58:46,2013-01-21
59496,906b36f4-21bc-11ea-a13a-137349068a90,170,906b36f4-21bc-11ea-a13a-137349068a90.jpg,2013-01-21 22:58:47.000,5,3029845c-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2013-01-21 22:58:47,2013-01-21
